REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE 
Region,X_HYDROS,WND1,2049,0.75
Region,X_HYDROS,WND1,2050,0.75
Region,X_HYDROS,WND1,2051,0.75
Region,X_HYDROS,WND1,2052,0.75
Region,X_HYDROS,WND1,2053,0.75
Region,X_HYDROS,WND1,2054,0.75
Region,X_HYDROS,WND1,2055,0.75
Region,X_HYDROS,WND1,2056,0.75
Region,X_HYDROS,WND1,2057,0.75
Region,X_HYDROS,WND1,2058,0.75
Region,X_HYDROS,WND1,2059,0.75
Region,X_HYDROS,WND1,2060,0.75
Region,X_HYDROS,WND1,2061,0.75
Region,X_HYDROS,WND1,2062,0.75
Region,X_HYDROS,WND1,2063,0.75
Region,X_HYDROS,WND1,2064,0.75
Region,X_HYDROS,WND1,2065,0.75
Region,X_HYDROS,WND2,2015,0.75
Region,X_HYDROS,WND2,2016,0.75
Region,X_HYDROS,WND2,2017,0.75
Region,X_HYDROS,WND2,2018,0.75
Region,X_HYDROS,WND2,2019,0.75
Region,X_HYDROS,WND2,2020,0.75
Region,X_HYDROS,WND2,2021,0.75
Region,X_HYDROS,WND2,2022,0.75
Region,X_HYDROS,WND2,2023,0.75
Region,X_HYDROS,WND2,2024,0.75
Region,X_HYDROS,WND2,2025,0.75
Region,X_HYDROS,WND2,2026,0.75
Region,X_HYDROS,WND2,2027,0.75
Region,X_HYDROS,WND2,2028,0.75
Region,X_HYDROS,WND2,2029,0.75
Region,X_HYDROS,WND2,2030,0.75
Region,X_HYDROS,WND2,2031,0.75
Region,X_HYDROS,WND2,2032,0.75
Region,X_HYDROS,WND2,2033,0.75
Region,X_HYDROS,WND2,2034,0.75
Region,X_HYDROS,WND2,2035,0.75
Region,X_HYDROS,WND2,2036,0.75
Region,X_HYDROS,WND2,2037,0.75
Region,X_HYDROS,WND2,2038,0.75
Region,X_HYDROS,WND2,2039,0.75
Region,X_HYDROS,WND2,2040,0.75
Region,X_HYDROS,WND2,2041,0.75
Region,X_HYDROS,WND2,2042,0.75
Region,X_HYDROS,WND2,2043,0.75
Region,X_HYDROS,WND2,2044,0.75
Region,X_HYDROS,WND2,2045,0.75
Region,X_HYDROS,WND2,2046,0.75
Region,X_HYDROS,WND2,2047,0.75
Region,X_HYDROS,WND2,2048,0.75
Region,X_HYDROS,WND2,2049,0.75
Region,X_HYDROS,WND2,2050,0.75
Region,X_HYDROS,WND2,2051,0.75
Region,X_HYDROS,WND2,2052,0.75
Region,X_HYDROS,WND2,2053,0.75
Region,X_HYDROS,WND2,2054,0.75
Region,X_HYDROS,WND2,2055,0.75
Region,X_HYDROS,WND2,2056,0.75
Region,X_HYDROS,WND2,2057,0.75
Region,X_HYDROS,WND2,2058,0.75
Region,X_HYDROS,WND2,2059,0.75
Region,X_HYDROS,WND2,2060,0.75
Region,X_HYDROS,WND2,2061,0.75
Region,X_HYDROS,WND2,2062,0.75
Region,X_HYDROS,WND2,2063,0.75
Region,X_HYDROS,WND2,2064,0.75
Region,X_HYDROS,WND2,2065,0.75
Region,X_HYDROS,WNE1,2015,0.75
Region,X_HYDROS,WNE1,2016,0.75
Region,X_HYDROS,WNE1,2017,0.75
Region,X_HYDROS,WNE1,2018,0.75
Region,X_HYDROS,WNE1,2019,0.75
Region,X_HYDROS,WNE1,2020,0.75
Region,X_HYDROS,WNE1,2021,0.75
Region,X_HYDROS,WNE1,2022,0.75
Region,X_HYDROS,WNE1,2023,0.75
Region,X_HYDROS,WNE1,2024,0.75
Region,X_HYDROS,WNE1,2025,0.75
Region,X_HYDROS,WNE1,2026,0.75
Region,X_HYDROS,WNE1,2027,0.75
Region,X_HYDROS,WNE1,2028,0.75
Region,X_HYDROS,WNE1,2029,0.75
Region,X_HYDROS,WNE1,2030,0.75
Region,X_HYDROS,WNE1,2031,0.75
Region,X_HYDROS,WNE1,2032,0.75
Region,X_HYDROS,WNE1,2033,0.75
Region,X_HYDROS,WNE1,2034,0.75
Region,X_HYDROS,WNE1,2035,0.75
Region,X_HYDROS,WNE1,2036,0.75
Region,X_HYDROS,WNE1,2037,0.75
Region,X_HYDROS,WNE1,2038,0.75
Region,X_HYDROS,WNE1,2039,0.75
Region,X_HYDROS,WNE1,2040,0.75
Region,X_HYDROS,WNE1,2041,0.75
Region,X_HYDROS,WNE1,2042,0.75
Region,X_HYDROS,WNE1,2043,0.75
Region,X_HYDROS,WNE1,2044,0.75
Region,X_HYDROS,WNE1,2045,0.75
Region,X_HYDROS,WNE1,2046,0.75
Region,X_HYDROS,WNE1,2047,0.75
Region,X_HYDROS,WNE1,2048,0.75
Region,X_HYDROS,WNE1,2049,0.75
Region,X_HYDROS,WNE1,2050,0.75
Region,X_HYDROS,WNE1,2051,0.75
Region,X_HYDROS,WNE1,2052,0.75
Region,X_HYDROS,WNE1,2053,0.75
Region,X_HYDROS,WNE1,2054,0.75
Region,X_HYDROS,WNE1,2055,0.75
Region,X_HYDROS,WNE1,2056,0.75
Region,X_HYDROS,WNE1,2057,0.75
Region,X_HYDROS,WNE1,2058,0.75
Region,X_HYDROS,WNE1,2059,0.75
Region,X_HYDROS,WNE1,2060,0.75
Region,X_HYDROS,WNE1,2061,0.75
Region,X_HYDROS,WNE1,2062,0.75
Region,X_HYDROS,WNE1,2063,0.75
Region,X_HYDROS,WNE1,2064,0.75
Region,X_HYDROS,WNE1,2065,0.75
Region,X_HYDROS,WNE2,2015,0.75
Region,X_HYDROS,WNE2,2016,0.75
Region,X_HYDROS,WNE2,2017,0.75
Region,X_HYDROS,WNE2,2018,0.75
Region,X_HYDROS,WNE2,2019,0.75
Region,X_HYDROS,WNE2,2020,0.75
Region,X_HYDROS,WNE2,2021,0.75
Region,X_HYDROS,WNE2,2022,0.75
Region,X_HYDROS,WNE2,2023,0.75
Region,X_HYDROS,WNE2,2024,0.75
Region,X_HYDROS,WNE2,2025,0.75
Region,X_HYDROS,WNE2,2026,0.75
Region,X_HYDROS,WNE2,2027,0.75
Region,X_HYDROS,WNE2,2028,0.75
Region,X_HYDROS,WNE2,2029,0.75
Region,X_HYDROS,WNE2,2030,0.75
Region,X_HYDROS,WNE2,2031,0.75
Region,X_HYDROS,WNE2,2032,0.75
Region,X_HYDROS,WNE2,2033,0.75
Region,X_HYDROS,WNE2,2034,0.75
Region,X_HYDROS,WNE2,2035,0.75
Region,X_HYDROS,WNE2,2036,0.75
Region,X_HYDROS,WNE2,2037,0.75
Region,X_HYDROS,WNE2,2038,0.75
Region,X_HYDROS,WNE2,2039,0.75
Region,X_HYDROS,WNE2,2040,0.75
Region,X_HYDROS,WNE2,2041,0.75
Region,X_HYDROS,WNE2,2042,0.75
Region,X_HYDROS,WNE2,2043,0.75
Region,X_HYDROS,WNE2,2044,0.75
Region,X_HYDROS,WNE2,2045,0.75
Region,X_HYDROS,WNE2,2046,0.75
Region,X_HYDROS,WNE2,2047,0.75
Region,X_HYDROS,WNE2,2048,0.75
Region,X_HYDROS,WNE2,2049,0.75
Region,X_HYDROS,WNE2,2050,0.75
Region,X_HYDROS,WNE2,2051,0.75
Region,X_HYDROS,WNE2,2052,0.75
Region,X_HYDROS,WNE2,2053,0.75
Region,X_HYDROS,WNE2,2054,0.75
Region,X_HYDROS,WNE2,2055,0.75
Region,X_HYDROS,WNE2,2056,0.75
Region,X_HYDROS,WNE2,2057,0.75
Region,X_HYDROS,WNE2,2058,0.75
Region,X_HYDROS,WNE2,2059,0.75
Region,X_HYDROS,WNE2,2060,0.75
Region,X_HYDROS,WNE2,2061,0.75
Region,X_HYDROS,WNE2,2062,0.75
Region,X_HYDROS,WNE2,2063,0.75
Region,X_HYDROS,WNE2,2064,0.75
Region,X_HYDROS,WNE2,2065,0.75
Region,X_MG_PV_R,DDD1,2015,0.364355556
Region,X_MG_PV_R,DDD1,2016,0.364355556
Region,X_MG_PV_R,DDD1,2017,0.364355556
Region,X_MG_PV_R,DDD1,2018,0.364355556
Region,X_MG_PV_R,DDD1,2019,0.364355556
Region,X_MG_PV_R,DDD1,2020,0.364355556
Region,X_MG_PV_R,DDD1,2021,0.364355556
Region,X_MG_PV_R,DDD1,2022,0.364355556
Region,X_MG_PV_R,DDD1,2023,0.364355556
Region,X_MG_PV_R,DDD1,2024,0.364355556
Region,X_MG_PV_R,DDD1,2025,0.364355556
Region,X_MG_PV_R,DDD1,2026,0.364355556
Region,X_MG_PV_R,DDD1,2027,0.364355556
Region,X_MG_PV_R,DDD1,2028,0.364355556
Region,X_MG_PV_R,DDD1,2029,0.364355556
Region,X_MG_PV_R,DDD1,2030,0.364355556
Region,X_MG_PV_R,DDD1,2031,0.364355556
Region,X_MG_PV_R,DDD1,2032,0.364355556
Region,X_MG_PV_R,DDD1,2033,0.364355556
Region,X_MG_PV_R,DDD1,2034,0.364355556
Region,X_MG_PV_R,DDD1,2035,0.364355556
Region,X_MG_PV_R,DDD1,2036,0.364355556
Region,X_MG_PV_R,DDD1,2037,0.364355556
Region,X_MG_PV_R,DDD1,2038,0.364355556
Region,X_MG_PV_R,DDD1,2039,0.364355556
Region,X_MG_PV_R,DDD1,2040,0.364355556
Region,X_MG_PV_R,DDD1,2041,0.364355556
Region,X_MG_PV_R,DDD1,2042,0.364355556
Region,X_MG_PV_R,DDD1,2043,0.364355556
Region,X_MG_PV_R,DDD1,2044,0.364355556
Region,X_MG_PV_R,DDD1,2045,0.364355556
Region,X_MG_PV_R,DDD1,2046,0.364355556
Region,X_MG_PV_R,DDD1,2047,0.364355556
Region,X_MG_PV_R,DDD1,2048,0.364355556
Region,X_MG_PV_R,DDD1,2049,0.364355556
Region,X_MG_PV_R,DDD1,2050,0.364355556
Region,X_MG_PV_R,DDD1,2051,0.364355556
Region,X_MG_PV_R,DDD1,2052,0.364355556
Region,X_MG_PV_R,DDD1,2053,0.364355556
Region,X_MG_PV_R,DDD1,2054,0.364355556
Region,X_MG_PV_R,DDD1,2055,0.364355556
Region,X_MG_PV_R,DDD1,2056,0.364355556
Region,X_MG_PV_R,DDD1,2057,0.364355556
Region,X_MG_PV_R,DDD1,2058,0.364355556
Region,X_MG_PV_R,DDD1,2059,0.364355556
Region,X_MG_PV_R,DDD1,2060,0.364355556
Region,X_MG_PV_R,DDD1,2061,0.6
Region,X_MG_PV_R,DDD1,2062,0.6
Region,X_MG_PV_R,DDD1,2063,0.6
Region,X_MG_PV_R,DDD1,2064,0.6
Region,X_MG_PV_R,DDD1,2065,0.6
Region,X_MG_PV_R,DDD2,2015,0.317311111
Region,X_MG_PV_R,DDD2,2016,0.317311111
Region,X_MG_PV_R,DDD2,2017,0.317311111
Region,X_MG_PV_R,DDD2,2018,0.317311111
Region,X_MG_PV_R,DDD2,2019,0.317311111
Region,X_MG_PV_R,DDD2,2020,0.317311111
Region,X_MG_PV_R,DDD2,2021,0.317311111
Region,X_MG_PV_R,DDD2,2022,0.317311111
Region,X_MG_PV_R,DDD2,2023,0.317311111
Region,X_MG_PV_R,DDD2,2024,0.317311111
Region,X_MG_PV_R,DDD2,2025,0.317311111
Region,X_MG_PV_R,DDD2,2026,0.317311111
Region,X_MG_PV_R,DDD2,2027,0.317311111
Region,X_MG_PV_R,DDD2,2028,0.317311111
Region,X_MG_PV_R,DDD2,2029,0.317311111
Region,X_MG_PV_R,DDD2,2030,0.317311111
Region,X_MG_PV_R,DDD2,2031,0.317311111
Region,X_MG_PV_R,DDD2,2032,0.317311111
Region,X_MG_PV_R,DDD2,2033,0.317311111
Region,X_MG_PV_R,DDD2,2034,0.317311111
Region,X_MG_PV_R,DDD2,2035,0.317311111
Region,X_MG_PV_R,DDD2,2036,0.317311111
Region,X_MG_PV_R,DDD2,2037,0.317311111
Region,X_MG_PV_R,DDD2,2038,0.317311111
Region,X_MG_PV_R,DDD2,2039,0.317311111
Region,X_MG_PV_R,DDD2,2040,0.317311111
Region,X_MG_PV_R,DDD2,2041,0.317311111
Region,X_MG_PV_R,DDD2,2042,0.317311111
Region,X_MG_PV_R,DDD2,2043,0.317311111
Region,X_MG_PV_R,DDD2,2044,0.317311111
Region,X_MG_PV_R,DDD2,2045,0.317311111
Region,X_MG_PV_R,DDD2,2046,0.317311111
Region,X_MG_PV_R,DDD2,2047,0.317311111
Region,X_MG_PV_R,DDD2,2048,0.317311111
Region,X_MG_PV_R,DDD2,2049,0.317311111
Region,X_MG_PV_R,DDD2,2050,0.317311111
Region,X_MG_PV_R,DDD2,2051,0.317311111
Region,X_MG_PV_R,DDD2,2052,0.317311111
Region,X_MG_PV_R,DDD2,2053,0.317311111
Region,X_MG_PV_R,DDD2,2054,0.317311111
Region,X_MG_PV_R,DDD2,2055,0.317311111
Region,X_MG_PV_R,DDD2,2056,0.317311111
Region,X_MG_PV_R,DDD2,2057,0.317311111
Region,X_MG_PV_R,DDD2,2058,0.317311111
Region,X_MG_PV_R,DDD2,2059,0.317311111
Region,X_MG_PV_R,DDD2,2060,0.317311111
Region,X_MG_PV_R,DDD2,2061,0.6
Region,X_MG_PV_R,DDD2,2062,0.6
Region,X_MG_PV_R,DDD2,2063,0.6
Region,X_MG_PV_R,DDD2,2064,0.6
Region,X_MG_PV_R,DDD2,2065,0.6
Region,X_MG_PV_R,DDE1,2015,0.364355556
Region,X_MG_PV_R,DDE1,2016,0.364355556
Region,X_MG_PV_R,DDE1,2017,0.364355556
Region,X_MG_PV_R,DDE1,2018,0.364355556
Region,X_MG_PV_R,DDE1,2019,0.364355556
Region,X_MG_PV_R,DDE1,2020,0.364355556
Region,X_MG_PV_R,DDE1,2021,0.364355556
Region,X_MG_PV_R,DDE1,2022,0.364355556
Region,X_MG_PV_R,DDE1,2023,0.364355556
Region,X_MG_PV_R,DDE1,2024,0.364355556
Region,X_MG_PV_R,DDE1,2025,0.364355556
Region,X_MG_PV_R,DDE1,2026,0.364355556
Region,X_MG_PV_R,DDE1,2027,0.364355556
Region,X_MG_PV_R,DDE1,2028,0.364355556
Region,X_MG_PV_R,DDE1,2029,0.364355556
Region,X_MG_PV_R,DDE1,2030,0.364355556
Region,X_MG_PV_R,DDE1,2031,0.364355556
Region,X_MG_PV_R,DDE1,2032,0.364355556
Region,X_MG_PV_R,DDE1,2033,0.364355556
Region,X_MG_PV_R,DDE1,2034,0.364355556
Region,X_MG_PV_R,DDE1,2035,0.364355556
Region,X_MG_PV_R,DDE1,2036,0.364355556
Region,X_MG_PV_R,DDE1,2037,0.364355556
Region,X_MG_PV_R,DDE1,2038,0.364355556
Region,X_MG_PV_R,DDE1,2039,0.364355556
Region,X_MG_PV_R,DDE1,2040,0.364355556
Region,X_MG_PV_R,DDE1,2041,0.364355556
Region,X_MG_PV_R,DDE1,2042,0.364355556
Region,X_MG_PV_R,DDE1,2043,0.364355556
Region,X_MG_PV_R,DDE1,2044,0.364355556
Region,X_MG_PV_R,DDE1,2045,0.364355556
Region,X_MG_PV_R,DDE1,2046,0.364355556
Region,X_MG_PV_R,DDE1,2047,0.364355556
Region,X_MG_PV_R,DDE1,2048,0.364355556
Region,X_MG_PV_R,DDE1,2049,0.364355556
Region,X_MG_PV_R,DDE1,2050,0.364355556
Region,X_MG_PV_R,DDE1,2051,0.364355556
Region,X_MG_PV_R,DDE1,2052,0.364355556
Region,X_MG_PV_R,DDE1,2053,0.364355556
Region,X_MG_PV_R,DDE1,2054,0.364355556
Region,X_MG_PV_R,DDE1,2055,0.364355556
Region,X_MG_PV_R,DDE1,2056,0.364355556
Region,X_MG_PV_R,DDE1,2057,0.364355556
Region,X_MG_PV_R,DDE1,2058,0.364355556
Region,X_MG_PV_R,DDE1,2059,0.364355556
Region,X_MG_PV_R,DDE1,2060,0.364355556
Region,X_MG_PV_R,DDE1,2061,0.6
Region,X_MG_PV_R,DDE1,2062,0.6
Region,X_MG_PV_R,DDE1,2063,0.6
Region,X_MG_PV_R,DDE1,2064,0.6
Region,X_MG_PV_R,DDE1,2065,0.6
Region,X_MG_PV_R,DDE2,2015,0.317311111
Region,X_MG_PV_R,DDE2,2016,0.317311111
Region,X_MG_PV_R,DDE2,2017,0.317311111
Region,X_MG_PV_R,DDE2,2018,0.317311111
Region,X_MG_PV_R,DDE2,2019,0.317311111
Region,X_MG_PV_R,DDE2,2020,0.317311111
Region,X_MG_PV_R,DDE2,2021,0.317311111
Region,X_MG_PV_R,DDE2,2022,0.317311111
Region,X_MG_PV_R,DDE2,2023,0.317311111
Region,X_MG_PV_R,DDE2,2024,0.317311111
Region,X_MG_PV_R,DDE2,2025,0.317311111
Region,X_MG_PV_R,DDE2,2026,0.317311111
Region,X_MG_PV_R,DDE2,2027,0.317311111
Region,X_MG_PV_R,DDE2,2028,0.317311111
Region,X_MG_PV_R,DDE2,2029,0.317311111
Region,X_MG_PV_R,DDE2,2030,0.317311111
Region,X_MG_PV_R,DDE2,2031,0.317311111
Region,X_MG_PV_R,DDE2,2032,0.317311111
Region,X_MG_PV_R,DDE2,2033,0.317311111
Region,X_MG_PV_R,DDE2,2034,0.317311111
Region,X_MG_PV_R,DDE2,2035,0.317311111
Region,X_MG_PV_R,DDE2,2036,0.317311111
Region,X_MG_PV_R,DDE2,2037,0.317311111
Region,X_MG_PV_R,DDE2,2038,0.317311111
Region,X_MG_PV_R,DDE2,2039,0.317311111
Region,X_MG_PV_R,DDE2,2040,0.317311111
Region,X_MG_PV_R,DDE2,2041,0.317311111
Region,X_MG_PV_R,DDE2,2042,0.317311111
Region,X_MG_PV_R,DDE2,2043,0.317311111
Region,X_MG_PV_R,DDE2,2044,0.317311111
Region,X_MG_PV_R,DDE2,2045,0.317311111
Region,X_MG_PV_R,DDE2,2046,0.317311111
Region,X_MG_PV_R,DDE2,2047,0.317311111
Region,X_MG_PV_R,DDE2,2048,0.317311111
Region,X_MG_PV_R,DDE2,2049,0.317311111
Region,X_MG_PV_R,DDE2,2050,0.317311111
Region,X_MG_PV_R,DDE2,2051,0.317311111
Region,X_MG_PV_R,DDE2,2052,0.317311111
Region,X_MG_PV_R,DDE2,2053,0.317311111
Region,X_MG_PV_R,DDE2,2054,0.317311111
Region,X_MG_PV_R,DDE2,2055,0.317311111
Region,X_MG_PV_R,DDE2,2056,0.317311111
Region,X_MG_PV_R,DDE2,2057,0.317311111
Region,X_MG_PV_R,DDE2,2058,0.317311111
Region,X_MG_PV_R,DDE2,2059,0.317311111
Region,X_MG_PV_R,DDE2,2060,0.317311111
Region,X_MG_PV_R,DDE2,2061,0.6
Region,X_MG_PV_R,DDE2,2062,0.6
Region,X_MG_PV_R,DDE2,2063,0.6
Region,X_MG_PV_R,DDE2,2064,0.6
Region,X_MG_PV_R,DDE2,2065,0.6
Region,X_MG_PV_R,DND1,2015,0.0
Region,X_MG_PV_R,DND1,2016,0.0
Region,X_MG_PV_R,DND1,2017,0.0
Region,X_MG_PV_R,DND1,2018,0.0
Region,X_MG_PV_R,DND1,2019,0.0
Region,X_MG_PV_R,DND1,2020,0.0
Region,X_MG_PV_R,DND1,2021,0.0
Region,X_MG_PV_R,DND1,2022,0.0
Region,X_MG_PV_R,DND1,2023,0.0
Region,X_MG_PV_R,DND1,2024,0.0
Region,X_MG_PV_R,DND1,2025,0.0
Region,X_MG_PV_R,DND1,2026,0.0
Region,X_MG_PV_R,DND1,2027,0.0
Region,X_MG_PV_R,DND1,2028,0.0
Region,X_MG_PV_R,DND1,2029,0.0
Region,X_MG_PV_R,DND1,2030,0.0
Region,X_MG_PV_R,DND1,2031,0.0
Region,X_MG_PV_R,DND1,2032,0.0
Region,X_MG_PV_R,DND1,2033,0.0
Region,X_MG_PV_R,DND1,2034,0.0
Region,X_MG_PV_R,DND1,2035,0.0
Region,X_MG_PV_R,DND1,2036,0.0
Region,X_MG_PV_R,DND1,2037,0.0
Region,X_MG_PV_R,DND1,2038,0.0
Region,X_MG_PV_R,DND1,2039,0.0
Region,X_MG_PV_R,DND1,2040,0.0
Region,X_MG_PV_R,DND1,2041,0.0
Region,X_MG_PV_R,DND1,2042,0.0
Region,X_MG_PV_R,DND1,2043,0.0
Region,X_MG_PV_R,DND1,2044,0.0
Region,X_MG_PV_R,DND1,2045,0.0
Region,X_MG_PV_R,DND1,2046,0.0
Region,X_MG_PV_R,DND1,2047,0.0
Region,X_MG_PV_R,DND1,2048,0.0
Region,X_MG_PV_R,DND1,2049,0.0
Region,X_MG_PV_R,DND1,2050,0.0
Region,X_MG_PV_R,DND1,2051,0.0
Region,X_MG_PV_R,DND1,2052,0.0
Region,X_MG_PV_R,DND1,2053,0.0
Region,X_MG_PV_R,DND1,2054,0.0
Region,X_MG_PV_R,DND1,2055,0.0
Region,X_MG_PV_R,DND1,2056,0.0
Region,X_MG_PV_R,DND1,2057,0.0
Region,X_MG_PV_R,DND1,2058,0.0
Region,X_MG_PV_R,DND1,2059,0.0
Region,X_MG_PV_R,DND1,2060,0.0
Region,X_MG_PV_R,DND1,2061,0.0
Region,X_MG_PV_R,DND1,2062,0.0
Region,X_MG_PV_R,DND1,2063,0.0
Region,X_MG_PV_R,DND1,2064,0.0
Region,X_MG_PV_R,DND1,2065,0.0
Region,X_MG_PV_R,DND2,2015,0.0
Region,X_MG_PV_R,DND2,2016,0.0
Region,X_MG_PV_R,DND2,2017,0.0
Region,X_MG_PV_R,DND2,2018,0.0
Region,X_MG_PV_R,DND2,2019,0.0
Region,X_MG_PV_R,DND2,2020,0.0
Region,X_MG_PV_R,DND2,2021,0.0
Region,X_MG_PV_R,DND2,2022,0.0
Region,X_MG_PV_R,DND2,2023,0.0
Region,X_MG_PV_R,DND2,2024,0.0
Region,X_MG_PV_R,DND2,2025,0.0
Region,X_MG_PV_R,DND2,2026,0.0
Region,X_MG_PV_R,DND2,2027,0.0
Region,X_MG_PV_R,DND2,2028,0.0
Region,X_MG_PV_R,DND2,2029,0.0
Region,X_MG_PV_R,DND2,2030,0.0
Region,X_MG_PV_R,DND2,2031,0.0
Region,X_MG_PV_R,DND2,2032,0.0
Region,X_MG_PV_R,DND2,2033,0.0
Region,X_MG_PV_R,DND2,2034,0.0
Region,X_MG_PV_R,DND2,2035,0.0
Region,X_MG_PV_R,DND2,2036,0.0
Region,X_MG_PV_R,DND2,2037,0.0
Region,X_MG_PV_R,DND2,2038,0.0
Region,X_MG_PV_R,DND2,2039,0.0
Region,X_MG_PV_R,DND2,2040,0.0
Region,X_MG_PV_R,DND2,2041,0.0
Region,X_MG_PV_R,DND2,2042,0.0
Region,X_MG_PV_R,DND2,2043,0.0
Region,X_MG_PV_R,DND2,2044,0.0
Region,X_MG_PV_R,DND2,2045,0.0
Region,X_MG_PV_R,DND2,2046,0.0
Region,X_MG_PV_R,DND2,2047,0.0
Region,X_MG_PV_R,DND2,2048,0.0
Region,X_MG_PV_R,DND2,2049,0.0
Region,X_MG_PV_R,DND2,2050,0.0
Region,X_MG_PV_R,DND2,2051,0.0
Region,X_MG_PV_R,DND2,2052,0.0
Region,X_MG_PV_R,DND2,2053,0.0
Region,X_MG_PV_R,DND2,2054,0.0
Region,X_MG_PV_R,DND2,2055,0.0
Region,X_MG_PV_R,DND2,2056,0.0
Region,X_MG_PV_R,DND2,2057,0.0
Region,X_MG_PV_R,DND2,2058,0.0
Region,X_MG_PV_R,DND2,2059,0.0
Region,X_MG_PV_R,DND2,2060,0.0
Region,X_MG_PV_R,DND2,2061,0.0
Region,X_MG_PV_R,DND2,2062,0.0
Region,X_MG_PV_R,DND2,2063,0.0
Region,X_MG_PV_R,DND2,2064,0.0
Region,X_MG_PV_R,DND2,2065,0.0
Region,X_MG_PV_R,DNE1,2015,0.0
Region,X_MG_PV_R,DNE1,2016,0.0
Region,X_MG_PV_R,DNE1,2017,0.0
Region,X_MG_PV_R,DNE1,2018,0.0
Region,X_MG_PV_R,DNE1,2019,0.0
Region,X_MG_PV_R,DNE1,2020,0.0
Region,X_MG_PV_R,DNE1,2021,0.0
Region,X_MG_PV_R,DNE1,2022,0.0
Region,X_MG_PV_R,DNE1,2023,0.0
Region,X_MG_PV_R,DNE1,2024,0.0
Region,X_MG_PV_R,DNE1,2025,0.0
Region,X_MG_PV_R,DNE1,2026,0.0
Region,X_MG_PV_R,DNE1,2027,0.0
Region,X_MG_PV_R,DNE1,2028,0.0
Region,X_MG_PV_R,DNE1,2029,0.0
Region,X_MG_PV_R,DNE1,2030,0.0
Region,X_MG_PV_R,DNE1,2031,0.0
Region,X_MG_PV_R,DNE1,2032,0.0
Region,X_MG_PV_R,DNE1,2033,0.0
Region,X_MG_PV_R,DNE1,2034,0.0
Region,X_MG_PV_R,DNE1,2035,0.0
Region,X_MG_PV_R,DNE1,2036,0.0
Region,X_MG_PV_R,DNE1,2037,0.0
Region,X_MG_PV_R,DNE1,2038,0.0
Region,X_MG_PV_R,DNE1,2039,0.0
Region,X_MG_PV_R,DNE1,2040,0.0
Region,X_MG_PV_R,DNE1,2041,0.0
Region,X_MG_PV_R,DNE1,2042,0.0
Region,X_MG_PV_R,DNE1,2043,0.0
Region,X_MG_PV_R,DNE1,2044,0.0
Region,X_MG_PV_R,DNE1,2045,0.0
Region,X_MG_PV_R,DNE1,2046,0.0
Region,X_MG_PV_R,DNE1,2047,0.0
Region,X_MG_PV_R,DNE1,2048,0.0
Region,X_MG_PV_R,DNE1,2049,0.0
Region,X_MG_PV_R,DNE1,2050,0.0
Region,X_MG_PV_R,DNE1,2051,0.0
Region,X_MG_PV_R,DNE1,2052,0.0
Region,X_MG_PV_R,DNE1,2053,0.0
Region,X_MG_PV_R,DNE1,2054,0.0
Region,X_MG_PV_R,DNE1,2055,0.0
Region,X_MG_PV_R,DNE1,2056,0.0
Region,X_MG_PV_R,DNE1,2057,0.0
Region,X_MG_PV_R,DNE1,2058,0.0
Region,X_MG_PV_R,DNE1,2059,0.0
Region,X_MG_PV_R,DNE1,2060,0.0
Region,X_MG_PV_R,DNE1,2061,0.0
Region,X_MG_PV_R,DNE1,2062,0.0
Region,X_MG_PV_R,DNE1,2063,0.0
Region,X_MG_PV_R,DNE1,2064,0.0
Region,X_MG_PV_R,DNE1,2065,0.0
Region,X_MG_PV_R,DNE2,2015,0.0
Region,X_MG_PV_R,DNE2,2016,0.0
Region,X_MG_PV_R,DNE2,2017,0.0
Region,X_MG_PV_R,DNE2,2018,0.0
Region,X_MG_PV_R,DNE2,2019,0.0
Region,X_MG_PV_R,DNE2,2020,0.0
Region,X_MG_PV_R,DNE2,2021,0.0
Region,X_MG_PV_R,DNE2,2022,0.0
Region,X_MG_PV_R,DNE2,2023,0.0
Region,X_MG_PV_R,DNE2,2024,0.0
Region,X_MG_PV_R,DNE2,2025,0.0
Region,X_MG_PV_R,DNE2,2026,0.0
Region,X_MG_PV_R,DNE2,2027,0.0
Region,X_MG_PV_R,DNE2,2028,0.0
Region,X_MG_PV_R,DNE2,2029,0.0
Region,X_MG_PV_R,DNE2,2030,0.0
Region,X_MG_PV_R,DNE2,2031,0.0
Region,X_MG_PV_R,DNE2,2032,0.0
Region,X_MG_PV_R,DNE2,2033,0.0
Region,X_MG_PV_R,DNE2,2034,0.0
Region,X_MG_PV_R,DNE2,2035,0.0
Region,X_MG_PV_R,DNE2,2036,0.0
Region,X_MG_PV_R,DNE2,2037,0.0
Region,X_MG_PV_R,DNE2,2038,0.0
Region,X_MG_PV_R,DNE2,2039,0.0
Region,X_MG_PV_R,DNE2,2040,0.0
Region,X_MG_PV_R,DNE2,2041,0.0
Region,X_MG_PV_R,DNE2,2042,0.0
Region,X_MG_PV_R,DNE2,2043,0.0
Region,X_MG_PV_R,DNE2,2044,0.0
Region,X_MG_PV_R,DNE2,2045,0.0
Region,X_MG_PV_R,DNE2,2046,0.0
Region,X_MG_PV_R,DNE2,2047,0.0
Region,X_MG_PV_R,DNE2,2048,0.0
Region,X_MG_PV_R,DNE2,2049,0.0
Region,X_MG_PV_R,DNE2,2050,0.0
Region,X_MG_PV_R,DNE2,2051,0.0
